SE_ROW_ID,MSLINK,PARADA,RAMAL,SENTIDO,ORDEN,ID_PARADA,CALLE_UNO,CALLE_DOS,COD_SMS,OCHAVA,REFUGIO,DISTRITO,PUNTO_X,PUNTO_Y,CAMBIO,USUARIO_CA,TYPE,CHECKSUM,GEOJSON
7337,0,2709,1055,V,0,0,740,1032,7694,NO        ,P         ,SUR                                                                                                                                                   ,-60.656365,-32.972405,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656365, -32.972405 ] } }"
7338,0,1272,1055,I,0,0,1348,218,6064,SE        ,B         ,SUR                                                                                                                                                   ,-60.661939,-32.978774,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661939, -32.978774 ] } }"
7339,0,2710,1055,V,0,0,740,2002,8512,NO        ,P         ,SUR                                                                                                                                                   ,-60.656951,-32.9747,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656951, -32.974700 ] } }"
7342,0,2711,1055,V,0,0,740,281,8807,NO        ,B         ,SUR                                                                                                                                                   ,-60.657232,-32.975845,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657232, -32.975845 ] } }"
7343,0,2712,1055,V,0,0,281,176,6017,NE        ,B         ,SUR                                                                                                                                                   ,-60.659764,-32.975395,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659764, -32.975395 ] } }"
7350,0,3666,1055,V,0,0,740,705,8649,NO        ,P         ,SUR                                                                                                                                                   ,-60.656662,-32.973544,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656662, -32.973544 ] } }"
7354,0,1876,1055,I,0,0,1013,83,2144,SE        ,B         ,SUR                                                                                                                                                   ,-60.654286,-32.970545,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654286, -32.970545 ] } }"
7357,0,1960,1055,I,0,0,1013,1032,8421,SE        ,P         ,SUR                                                                                                                                                   ,-60.654869,-32.972838,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654869, -32.972838 ] } }"
7379,0,2688,1055,I,0,0,1348,2002,2281,SE        ,B         ,SUR                                                                                                                                                   ,-60.660779,-32.974177,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660779, -32.974177 ] } }"
7380,0,2689,1055,I,0,0,2002,1325,7095,SO        ,P         ,SUR                                                                                                                                                   ,-60.658343,-32.974619,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658343, -32.974619 ] } }"
7384,0,2691,1055,I,0,0,1013,705,5346,SE        ,I         ,SUR                                                                                                                                                   ,-60.655155,-32.973986,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655155, -32.973986 ] } }"
7385,0,2690,1055,I,0,0,2002,740,4354,SO        ,B         ,SUR                                                                                                                                                   ,-60.65699,-32.974865,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656990, -32.974865 ] } }"
7397,0,2692,1055,I,0,0,1013,1822,3030,SE        ,B         ,SUR                                                                                                                                                   ,-60.653993,-32.969396,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653993, -32.969396 ] } }"
7398,0,2693,1055,I,0,0,1013,902,5033,SE        ,I         ,CENTRO                                                                                                                                                ,-60.653421,-32.967101,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653421, -32.967101 ] } }"
7403,0,2699,1055,I,0,0,1013,2071,4607,SE        ,P         ,CENTRO                                                                                                                                                ,-60.649975,-32.953317,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649975, -32.953317 ] } }"
7408,0,3609,1055,I,0,0,1013,13,7087,SE        ,P         ,CENTRO                                                                                                                                                ,-60.653149,-32.966026,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653149, -32.966026 ] } }"
7410,0,3843,1055,I,0,0,1013,2041,4023,SE        ,P         ,CENTRO                                                                                                                                                ,-60.653699,-32.968261,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653699, -32.968261 ] } }"
7433,0,1811,1055,V,0,0,1931,2000,4819,NO        ,P         ,CENTRO                                                                                                                                                ,-60.663355,-32.938202,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663355, -32.938202 ] } }"
7435,0,1782,1055,V,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
7461,0,852,1055,V,0,0,1986,1931,4887,SO        ,P         ,CENTRO                                                                                                                                                ,-60.663099,-32.937191,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663099, -32.937191 ] } }"
7466,0,367,1055,V,0,0,1864,1348,1939,SO        ,A         ,CENTRO                                                                                                                                                ,-60.652915,-32.941482,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652915, -32.941482 ] } }"
7482,0,49,18,I,0,0,1290,1348,6988,SO        ,P         ,CENTRO                                                                                                                                                ,-60.654786,-32.948893,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654786, -32.948893 ] } }"
7483,0,49,23,I,0,0,1290,1348,6988,SO        ,P         ,CENTRO                                                                                                                                                ,-60.654786,-32.948893,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654786, -32.948893 ] } }"
